City,Date,Crop,Price
AhmadPurEast,2016-08-01,Apricot White,12000
AhmadPurEast,2016-08-02,Apricot White,9000
AhmadPurEast,2016-08-03,Apricot White,8250
AhmadPurEast,2016-08-04,Apricot White,9000
AhmadPurEast,2016-08-08,Apricot White,8650
AhmadPurEast,2017-08-02,Apricot White,13500
AhmadPurEast,2017-08-03,Apricot White,11500
AhmadPurEast,2017-08-04,Apricot White,14500
AhmadPurEast,2017-08-07,Apricot White,15500
AhmadPurEast,2017-08-09,Apricot White,14500
AhmadPurEast,2018-08-01,Apricot White,12500
AhmadPurEast,2018-08-02,Apricot White,18500
AhmadPurEast,2018-08-03,Apricot White,16500
AhmadPurEast,2018-08-04,Apricot White,16500
AhmadPurEast,2018-08-06,Apricot White,16500
AhmadPurEast,2018-08-07,Apricot White,16500
AhmadPurEast,2019-08-01,Apricot White,10500
AhmadPurEast,2019-08-02,Apricot White,8500
AhmadPurEast,2019-08-03,Apricot White,8500
AhmadPurEast,2019-08-05,Apricot White,8500
AhmadPurEast,2019-08-06,Apricot White,8500
AhmadPurEast,2019-08-07,Apricot White,7500
AhmadPurEast,2020-08-03,Apricot White,12500
AhmadPurEast,2020-08-04,Apricot White,12500
AhmadPurEast,2020-08-05,Apricot White,12500
AhmadPurEast,2020-08-06,Apricot White,16500
AhmadPurEast,2020-08-07,Apricot White,16500
AhmadPurEast,2020-08-08,Apricot White,16500
AhmadPurEast,2020-08-26,Apricot White,12500
AhmadPurEast,2021-08-02,Apricot White,28500
AhmadPurEast,2021-08-03,Apricot White,28500
AhmadPurEast,2021-08-04,Apricot White,28500
AhmadPurEast,2021-08-05,Apricot White,28500
AhmadPurEast,2021-08-06,Apricot White,28500
AhmadPurEast,2021-08-07,Apricot White,28500
AhmadPurEast,2021-08-09,Apricot White,28500
AhmadPurEast,2021-08-10,Apricot White,28500
AhmadPurEast,2021-08-11,Apricot White,28500
AhmadPurEast,2021-08-12,Apricot White,28500
AhmadPurEast,2021-08-13,Apricot White,28500
AhmadPurEast,2021-08-16,Apricot White,28500
AhmadPurEast,2021-08-17,Apricot White,28500
AhmadPurEast,2021-08-20,Apricot White,28500
AhmadPurEast,2021-08-21,Apricot White,28500
AhmadPurEast,2021-08-23,Apricot White,28500
AhmadPurEast,2021-08-25,Apricot White,28500
AhmadPurEast,2021-08-26,Apricot White,28500
AhmadPurEast,2021-08-27,Apricot White,28500
AhmadPurEast,2021-08-28,Apricot White,28500
AhmadPurEast,2021-08-30,Apricot White,28500
AhmadPurEast,2022-08-05,Apricot White,17500
AhmadPurEast,2022-08-18,Apricot White,17500
AhmadPurEast,2016-07-01,Apricot White,9000
AhmadPurEast,2016-07-02,Apricot White,9000
AhmadPurEast,2016-07-03,Apricot White,11000
AhmadPurEast,2016-07-04,Apricot White,12250
AhmadPurEast,2016-07-11,Apricot White,11000
AhmadPurEast,2016-07-12,Apricot White,11000
AhmadPurEast,2016-07-13,Apricot White,10500
AhmadPurEast,2016-07-14,Apricot White,11250
AhmadPurEast,2016-07-15,Apricot White,9000
AhmadPurEast,2016-07-18,Apricot White,11000
AhmadPurEast,2016-07-19,Apricot White,11000
AhmadPurEast,2016-07-22,Apricot White,8000
AhmadPurEast,2016-07-25,Apricot White,9250
AhmadPurEast,2016-07-26,Apricot White,9300
AhmadPurEast,2016-07-27,Apricot White,8250
AhmadPurEast,2016-07-28,Apricot White,8300
AhmadPurEast,2016-07-29,Apricot White,8300
AhmadPurEast,2016-07-30,Apricot White,8300
AhmadPurEast,2017-07-17,Apricot White,9500
AhmadPurEast,2017-07-18,Apricot White,11500
AhmadPurEast,2017-07-19,Apricot White,11500
AhmadPurEast,2017-07-20,Apricot White,11000
AhmadPurEast,2017-07-21,Apricot White,12500
AhmadPurEast,2017-07-25,Apricot White,13500
AhmadPurEast,2017-07-27,Apricot White,13500
AhmadPurEast,2017-07-31,Apricot White,13500
AhmadPurEast,2018-07-18,Apricot White,11500
AhmadPurEast,2018-07-19,Apricot White,12500
AhmadPurEast,2018-07-20,Apricot White,12500
AhmadPurEast,2018-07-21,Apricot White,14500
AhmadPurEast,2018-07-24,Apricot White,10500
AhmadPurEast,2018-07-26,Apricot White,12500
AhmadPurEast,2018-07-27,Apricot White,12500
AhmadPurEast,2018-07-28,Apricot White,12500
AhmadPurEast,2018-07-30,Apricot White,12500
AhmadPurEast,2018-07-31,Apricot White,12500
AhmadPurEast,2019-07-01,Apricot White,6500
AhmadPurEast,2019-07-02,Apricot White,6500
AhmadPurEast,2019-07-03,Apricot White,6500
AhmadPurEast,2019-07-04,Apricot White,6500
AhmadPurEast,2019-07-05,Apricot White,6500
AhmadPurEast,2019-07-06,Apricot White,6500
AhmadPurEast,2019-07-08,Apricot White,6500
AhmadPurEast,2019-07-09,Apricot White,6500
AhmadPurEast,2019-07-11,Apricot White,6500
AhmadPurEast,2019-07-12,Apricot White,6500
AhmadPurEast,2019-07-13,Apricot White,6500
AhmadPurEast,2019-07-15,Apricot White,6500
AhmadPurEast,2019-07-16,Apricot White,9500
AhmadPurEast,2019-07-17,Apricot White,9500
AhmadPurEast,2019-07-18,Apricot White,8500
AhmadPurEast,2019-07-20,Apricot White,8500
AhmadPurEast,2019-07-22,Apricot White,8500
AhmadPurEast,2019-07-23,Apricot White,8500
AhmadPurEast,2019-07-24,Apricot White,8500
AhmadPurEast,2019-07-25,Apricot White,8500
AhmadPurEast,2019-07-26,Apricot White,8500
AhmadPurEast,2019-07-27,Apricot White,8500
AhmadPurEast,2019-07-29,Apricot White,8500
AhmadPurEast,2019-07-30,Apricot White,8500
AhmadPurEast,2019-07-31,Apricot White,8500
AhmadPurEast,2020-07-01,Apricot White,10500
AhmadPurEast,2020-07-02,Apricot White,10500
AhmadPurEast,2020-07-03,Apricot White,10500
AhmadPurEast,2020-07-07,Apricot White,12500
AhmadPurEast,2020-07-08,Apricot White,10500
AhmadPurEast,2020-07-10,Apricot White,10500
AhmadPurEast,2020-07-11,Apricot White,10500
AhmadPurEast,2020-07-13,Apricot White,10500
AhmadPurEast,2020-07-14,Apricot White,10500
AhmadPurEast,2020-07-15,Apricot White,10500
AhmadPurEast,2020-07-16,Apricot White,10500
AhmadPurEast,2020-07-17,Apricot White,10500
AhmadPurEast,2020-07-18,Apricot White,10500
AhmadPurEast,2020-07-20,Apricot White,10500
AhmadPurEast,2020-07-22,Apricot White,12500
AhmadPurEast,2020-07-23,Apricot White,10500
AhmadPurEast,2020-07-27,Apricot White,12500
AhmadPurEast,2020-07-28,Apricot White,12500
AhmadPurEast,2020-07-29,Apricot White,12500
AhmadPurEast,2020-07-30,Apricot White,12500
AhmadPurEast,2021-07-01,Apricot White,15500
AhmadPurEast,2021-07-02,Apricot White,15500
AhmadPurEast,2021-07-03,Apricot White,15500
AhmadPurEast,2021-07-05,Apricot White,15500
AhmadPurEast,2021-07-06,Apricot White,15500
AhmadPurEast,2021-07-07,Apricot White,15500
AhmadPurEast,2021-07-08,Apricot White,15500
AhmadPurEast,2021-07-09,Apricot White,15500
AhmadPurEast,2021-07-10,Apricot White,15500
AhmadPurEast,2021-07-12,Apricot White,15500
AhmadPurEast,2021-07-13,Apricot White,15500
AhmadPurEast,2021-07-14,Apricot White,15500
AhmadPurEast,2021-07-15,Apricot White,15500
AhmadPurEast,2021-07-17,Apricot White,15500
AhmadPurEast,2021-07-19,Apricot White,15500
AhmadPurEast,2021-07-24,Apricot White,15500
AhmadPurEast,2021-07-26,Apricot White,15500
AhmadPurEast,2021-07-27,Apricot White,15500
AhmadPurEast,2021-07-28,Apricot White,15500
AhmadPurEast,2021-07-29,Apricot White,15500
AhmadPurEast,2021-07-30,Apricot White,15500
AhmadPurEast,2021-07-31,Apricot White,15500
AhmadPurEast,2022-07-19,Apricot White,17500
AhmadPurEast,2022-07-20,Apricot White,17500
AhmadPurEast,2022-07-21,Apricot White,17500
AhmadPurEast,2012-06-05,Apricot White,11500
AhmadPurEast,2016-06-02,Apricot White,11000
AhmadPurEast,2016-06-03,Apricot White,10500
AhmadPurEast,2016-06-04,Apricot White,10000
AhmadPurEast,2016-06-06,Apricot White,11500
AhmadPurEast,2016-06-08,Apricot White,11500
AhmadPurEast,2016-06-09,Apricot White,12250
AhmadPurEast,2016-06-10,Apricot White,13000
AhmadPurEast,2016-06-11,Apricot White,13250
AhmadPurEast,2016-06-12,Apricot White,11500
AhmadPurEast,2016-06-13,Apricot White,10500
AhmadPurEast,2016-06-14,Apricot White,8000
AhmadPurEast,2016-06-15,Apricot White,8600
AhmadPurEast,2016-06-16,Apricot White,9550
AhmadPurEast,2016-06-17,Apricot White,9000
AhmadPurEast,2016-06-20,Apricot White,10750
AhmadPurEast,2016-06-21,Apricot White,10000
AhmadPurEast,2016-06-22,Apricot White,11500
AhmadPurEast,2016-06-23,Apricot White,9600
AhmadPurEast,2016-06-24,Apricot White,9750
AhmadPurEast,2016-06-25,Apricot White,9550
AhmadPurEast,2016-06-26,Apricot White,9000
AhmadPurEast,2016-06-27,Apricot White,9250
AhmadPurEast,2016-06-28,Apricot White,10250
AhmadPurEast,2016-06-29,Apricot White,9500
AhmadPurEast,2016-06-30,Apricot White,9000
AhmadPurEast,2017-06-01,Apricot White,16500
AhmadPurEast,2017-06-02,Apricot White,16500
AhmadPurEast,2017-06-04,Apricot White,15000
AhmadPurEast,2017-06-05,Apricot White,14000
AhmadPurEast,2017-06-06,Apricot White,12000
AhmadPurEast,2017-06-08,Apricot White,13000
AhmadPurEast,2017-06-09,Apricot White,12500
AhmadPurEast,2017-06-10,Apricot White,13000
AhmadPurEast,2017-06-11,Apricot White,12500
AhmadPurEast,2017-06-12,Apricot White,12000
AhmadPurEast,2017-06-13,Apricot White,8500
AhmadPurEast,2017-06-14,Apricot White,10500
AhmadPurEast,2017-06-15,Apricot White,9500
AhmadPurEast,2017-06-16,Apricot White,9500
AhmadPurEast,2017-06-17,Apricot White,9500
AhmadPurEast,2017-06-18,Apricot White,8750
AhmadPurEast,2017-06-19,Apricot White,9000
AhmadPurEast,2017-06-20,Apricot White,10500
AhmadPurEast,2017-06-21,Apricot White,10500
AhmadPurEast,2017-06-23,Apricot White,11500
AhmadPurEast,2017-06-24,Apricot White,10500
AhmadPurEast,2019-06-01,Apricot White,10500
AhmadPurEast,2019-06-02,Apricot White,12500
AhmadPurEast,2019-06-08,Apricot White,11500
AhmadPurEast,2019-06-10,Apricot White,9000
AhmadPurEast,2019-06-11,Apricot White,5250
AhmadPurEast,2019-06-12,Apricot White,7000
AhmadPurEast,2019-06-13,Apricot White,9000
AhmadPurEast,2019-06-14,Apricot White,10500
AhmadPurEast,2019-06-15,Apricot White,7500
AhmadPurEast,2019-06-17,Apricot White,7000
AhmadPurEast,2019-06-18,Apricot White,6500
AhmadPurEast,2019-06-19,Apricot White,6500
AhmadPurEast,2019-06-20,Apricot White,6500
AhmadPurEast,2019-06-21,Apricot White,7000
AhmadPurEast,2019-06-22,Apricot White,6500
AhmadPurEast,2019-06-24,Apricot White,6500
AhmadPurEast,2019-06-25,Apricot White,6500
AhmadPurEast,2019-06-26,Apricot White,6500
AhmadPurEast,2019-06-27,Apricot White,6500
AhmadPurEast,2019-06-28,Apricot White,10500
AhmadPurEast,2019-06-29,Apricot White,6500
AhmadPurEast,2020-06-01,Apricot White,16500
AhmadPurEast,2020-06-03,Apricot White,16500
AhmadPurEast,2020-06-04,Apricot White,16500
AhmadPurEast,2020-06-08,Apricot White,14500
AhmadPurEast,2020-06-09,Apricot White,14500
AhmadPurEast,2020-06-10,Apricot White,14500
AhmadPurEast,2020-06-11,Apricot White,14500
AhmadPurEast,2020-06-12,Apricot White,14500
AhmadPurEast,2020-06-13,Apricot White,12500
AhmadPurEast,2020-06-15,Apricot White,12500
AhmadPurEast,2020-06-16,Apricot White,12500
AhmadPurEast,2020-06-17,Apricot White,12500
AhmadPurEast,2020-06-18,Apricot White,12500
AhmadPurEast,2020-06-19,Apricot White,12500
AhmadPurEast,2020-06-20,Apricot White,16500
AhmadPurEast,2020-06-22,Apricot White,10500
AhmadPurEast,2020-06-23,Apricot White,10500
AhmadPurEast,2020-06-24,Apricot White,10500
AhmadPurEast,2020-06-25,Apricot White,10500
AhmadPurEast,2020-06-26,Apricot White,10500
AhmadPurEast,2020-06-29,Apricot White,10500
AhmadPurEast,2020-06-30,Apricot White,10500
AhmadPurEast,2021-06-01,Apricot White,15500
AhmadPurEast,2021-06-02,Apricot White,15500
AhmadPurEast,2021-06-03,Apricot White,15500
AhmadPurEast,2021-06-04,Apricot White,15500
AhmadPurEast,2021-06-05,Apricot White,15500
AhmadPurEast,2021-06-07,Apricot White,15500
AhmadPurEast,2021-06-08,Apricot White,15500
AhmadPurEast,2021-06-09,Apricot White,15500
AhmadPurEast,2021-06-10,Apricot White,15500
AhmadPurEast,2021-06-11,Apricot White,15500
AhmadPurEast,2021-06-12,Apricot White,15500
AhmadPurEast,2021-06-14,Apricot White,15500
AhmadPurEast,2021-06-15,Apricot White,15500
AhmadPurEast,2021-06-16,Apricot White,15500
AhmadPurEast,2021-06-17,Apricot White,15500
AhmadPurEast,2021-06-18,Apricot White,15500
AhmadPurEast,2021-06-19,Apricot White,15500
AhmadPurEast,2021-06-21,Apricot White,15500
AhmadPurEast,2021-06-22,Apricot White,15500
AhmadPurEast,2021-06-23,Apricot White,15500
AhmadPurEast,2021-06-24,Apricot White,15500
AhmadPurEast,2021-06-25,Apricot White,15500
AhmadPurEast,2021-06-26,Apricot White,15500
AhmadPurEast,2021-06-29,Apricot White,15500
AhmadPurEast,2022-06-01,Apricot White,24500
AhmadPurEast,2022-06-02,Apricot White,24500
AhmadPurEast,2022-06-03,Apricot White,24500
AhmadPurEast,2022-06-06,Apricot White,24500
AhmadPurEast,2022-06-07,Apricot White,24500
AhmadPurEast,2022-06-08,Apricot White,24500
AhmadPurEast,2022-06-13,Apricot White,24500
AhmadPurEast,2022-06-14,Apricot White,24500
AhmadPurEast,2022-06-15,Apricot White,15500
AhmadPurEast,2022-06-16,Apricot White,15500
AhmadPurEast,2017-05-17,Apricot White,23000
AhmadPurEast,2017-05-18,Apricot White,23500
AhmadPurEast,2017-05-19,Apricot White,24000
AhmadPurEast,2017-05-20,Apricot White,25000
AhmadPurEast,2017-05-25,Apricot White,14000
AhmadPurEast,2017-05-26,Apricot White,13000
AhmadPurEast,2017-05-27,Apricot White,13000
AhmadPurEast,2017-05-29,Apricot White,15000
AhmadPurEast,2017-05-30,Apricot White,14500
AhmadPurEast,2017-05-31,Apricot White,18500
AhmadPurEast,2019-05-19,Apricot White,28500
AhmadPurEast,2019-05-20,Apricot White,26500
AhmadPurEast,2019-05-21,Apricot White,21500
AhmadPurEast,2019-05-22,Apricot White,20500
AhmadPurEast,2019-05-23,Apricot White,20500
AhmadPurEast,2019-05-24,Apricot White,20500
AhmadPurEast,2019-05-25,Apricot White,20500
AhmadPurEast,2019-05-26,Apricot White,20500
AhmadPurEast,2019-05-27,Apricot White,21500
AhmadPurEast,2019-05-28,Apricot White,16500
AhmadPurEast,2019-05-29,Apricot White,14500
AhmadPurEast,2019-05-30,Apricot White,10000
AhmadPurEast,2019-05-31,Apricot White,10500
AhmadPurEast,2020-05-29,Apricot White,16500
AhmadPurEast,2020-05-30,Apricot White,16500
AhmadPurEast,2021-05-25,Apricot White,15500
AhmadPurEast,2021-05-26,Apricot White,15500
AhmadPurEast,2021-05-27,Apricot White,15500
AhmadPurEast,2021-05-28,Apricot White,15500
AhmadPurEast,2021-05-29,Apricot White,15500
AhmadPurEast,2021-05-31,Apricot White,15500
AhmadPurEast,2022-05-07,Apricot White,24500
AhmadPurEast,2022-05-09,Apricot White,24500
AhmadPurEast,2022-05-11,Apricot White,24500
AhmadPurEast,2022-05-12,Apricot White,24500
AhmadPurEast,2022-05-13,Apricot White,24500
AhmadPurEast,2022-05-14,Apricot White,24500
AhmadPurEast,2022-05-16,Apricot White,24500
AhmadPurEast,2022-05-19,Apricot White,24500
AhmadPurEast,2022-05-20,Apricot White,24500
AhmadPurEast,2022-05-21,Apricot White,24500
AhmadPurEast,2022-05-25,Apricot White,24500
AhmadPurEast,2022-05-26,Apricot White,24500
AhmadPurEast,2021-10-01,Apricot White,28500
AhmadPurEast,2021-10-02,Apricot White,28500
AhmadPurEast,2021-10-04,Apricot White,28500
AhmadPurEast,2021-10-05,Apricot White,28500
AhmadPurEast,2021-10-07,Apricot White,28500
AhmadPurEast,2021-10-08,Apricot White,28500
AhmadPurEast,2021-10-09,Apricot White,28500
AhmadPurEast,2021-10-11,Apricot White,28500
AhmadPurEast,2021-10-13,Apricot White,28500
AhmadPurEast,2021-10-14,Apricot White,28500
AhmadPurEast,2021-10-15,Apricot White,28500
AhmadPurEast,2021-10-18,Apricot White,28500
AhmadPurEast,2021-10-20,Apricot White,28500
AhmadPurEast,2021-10-21,Apricot White,28500
AhmadPurEast,2021-10-22,Apricot White,28500
AhmadPurEast,2021-10-25,Apricot White,28500
AhmadPurEast,2021-10-26,Apricot White,28500
AhmadPurEast,2021-10-27,Apricot White,28500
AhmadPurEast,2021-10-28,Apricot White,28500
AhmadPurEast,2021-10-29,Apricot White,28500
AhmadPurEast,2021-10-30,Apricot White,28500
AhmadPurEast,2020-09-03,Apricot White,12500
AhmadPurEast,2020-09-04,Apricot White,12500
AhmadPurEast,2021-09-02,Apricot White,28500
AhmadPurEast,2021-09-03,Apricot White,28500
AhmadPurEast,2021-09-04,Apricot White,28500
AhmadPurEast,2021-09-06,Apricot White,28500
AhmadPurEast,2021-09-07,Apricot White,28500
AhmadPurEast,2021-09-08,Apricot White,28500
AhmadPurEast,2021-09-09,Apricot White,28500
AhmadPurEast,2021-09-10,Apricot White,28500
AhmadPurEast,2021-09-11,Apricot White,28500
AhmadPurEast,2021-09-13,Apricot White,28500
AhmadPurEast,2021-09-14,Apricot White,28500
AhmadPurEast,2021-09-16,Apricot White,28500
AhmadPurEast,2021-09-17,Apricot White,28500
AhmadPurEast,2021-09-18,Apricot White,28500
AhmadPurEast,2021-09-20,Apricot White,28500
AhmadPurEast,2021-09-21,Apricot White,28500
AhmadPurEast,2021-09-22,Apricot White,28500
AhmadPurEast,2021-09-23,Apricot White,28500
AhmadPurEast,2021-09-24,Apricot White,28500
AhmadPurEast,2021-09-27,Apricot White,28500
AhmadPurEast,2021-09-28,Apricot White,28500
AhmadPurEast,2021-09-29,Apricot White,28500
Okara,2015-08-01,Apricot White,16750
Okara,2016-08-01,Apricot White,12750
Okara,2016-08-02,Apricot White,12750
Okara,2016-08-03,Apricot White,12750
Okara,2016-08-04,Apricot White,12750
Okara,2016-08-05,Apricot White,12750
Okara,2016-08-06,Apricot White,12750
Okara,2018-08-01,Apricot White,13750
Okara,2018-08-02,Apricot White,12500
Okara,2018-08-03,Apricot White,12500
Okara,2018-08-04,Apricot White,12500
Okara,2018-08-06,Apricot White,11500
Okara,2018-08-07,Apricot White,12500
Okara,2018-08-08,Apricot White,12500
Okara,2018-08-09,Apricot White,12500
Okara,2018-08-10,Apricot White,12750
Okara,2018-08-11,Apricot White,12750
Okara,2018-08-13,Apricot White,13250
Okara,2018-08-15,Apricot White,13250
Okara,2018-08-16,Apricot White,13250
Okara,2018-08-17,Apricot White,13250
Okara,2018-08-18,Apricot White,13250
Okara,2018-08-20,Apricot White,12750
Okara,2019-08-01,Apricot White,12750
Okara,2019-08-02,Apricot White,12750
Okara,2019-08-03,Apricot White,12750
Okara,2019-08-05,Apricot White,12750
Okara,2019-08-06,Apricot White,12750
Okara,2019-08-07,Apricot White,12750
Okara,2019-08-08,Apricot White,12750
Okara,2019-08-09,Apricot White,12750
Okara,2019-08-10,Apricot White,12750
Okara,2019-08-16,Apricot White,14250
Okara,2019-08-17,Apricot White,13750
Okara,2019-08-19,Apricot White,13750
Okara,2019-08-21,Apricot White,14250
Okara,2019-08-22,Apricot White,14250
Okara,2019-08-23,Apricot White,14250
Okara,2019-08-24,Apricot White,14250
Okara,2020-08-03,Apricot White,15750
Okara,2020-08-04,Apricot White,16750
Okara,2020-08-05,Apricot White,17750
Okara,2020-08-06,Apricot White,17750
Okara,2020-08-07,Apricot White,17750
Okara,2020-08-08,Apricot White,17750
Okara,2020-08-10,Apricot White,17750
Okara,2020-08-11,Apricot White,17750
Okara,2020-08-12,Apricot White,17750
Okara,2020-08-13,Apricot White,17750
Okara,2020-08-18,Apricot White,15750
Okara,2020-08-19,Apricot White,15750
Okara,2020-08-20,Apricot White,17750
Okara,2020-08-21,Apricot White,17750
Okara,2020-08-22,Apricot White,17750
Okara,2021-08-02,Apricot White,20250
Okara,2021-08-03,Apricot White,20250
Okara,2021-08-04,Apricot White,20750
Okara,2021-08-05,Apricot White,20750
Okara,2021-08-06,Apricot White,20750
Okara,2021-08-07,Apricot White,20750
Okara,2012-07-02,Apricot White,10500
Okara,2012-07-03,Apricot White,11500
Okara,2012-07-04,Apricot White,10250
Okara,2012-07-05,Apricot White,10250
Okara,2012-07-06,Apricot White,10750
Okara,2012-07-07,Apricot White,10500
Okara,2012-07-09,Apricot White,11250
Okara,2012-07-10,Apricot White,11250
Okara,2012-07-11,Apricot White,11500
Okara,2012-07-12,Apricot White,10500
Okara,2012-07-13,Apricot White,10250
Okara,2012-07-14,Apricot White,9750
Okara,2012-07-16,Apricot White,9750
Okara,2012-07-17,Apricot White,9750
Okara,2012-07-18,Apricot White,9750
Okara,2012-07-19,Apricot White,8250
Okara,2012-07-20,Apricot White,8250
Okara,2012-07-21,Apricot White,9900
Okara,2012-07-22,Apricot White,9900
Okara,2012-07-23,Apricot White,10250
Okara,2012-07-24,Apricot White,10750
Okara,2012-07-25,Apricot White,10500
Okara,2012-07-26,Apricot White,10500
Okara,2012-07-27,Apricot White,10850
Okara,2012-07-28,Apricot White,10850
Okara,2012-07-29,Apricot White,10900
Okara,2012-07-30,Apricot White,8750
Okara,2012-07-31,Apricot White,9000
Okara,2013-07-01,Apricot White,8000
Okara,2013-07-02,Apricot White,8000
Okara,2013-07-03,Apricot White,8000
Okara,2013-07-05,Apricot White,8000
Okara,2013-07-08,Apricot White,9000
Okara,2013-07-09,Apricot White,9250
Okara,2013-07-10,Apricot White,8500
Okara,2013-07-11,Apricot White,8750
Okara,2013-07-12,Apricot White,10500
Okara,2013-07-14,Apricot White,12000
Okara,2013-07-16,Apricot White,12500
Okara,2013-07-17,Apricot White,9500
Okara,2013-07-18,Apricot White,10500
Okara,2013-07-19,Apricot White,11750
Okara,2013-07-20,Apricot White,11750
Okara,2013-07-21,Apricot White,12500
Okara,2013-07-22,Apricot White,12750
Okara,2013-07-24,Apricot White,12750
Okara,2013-07-25,Apricot White,12750
Okara,2014-07-01,Apricot White,11750
Okara,2014-07-02,Apricot White,13250
Okara,2014-07-03,Apricot White,13250
Okara,2014-07-04,Apricot White,14750
Okara,2014-07-05,Apricot White,14750
Okara,2014-07-06,Apricot White,14750
Okara,2014-07-07,Apricot White,14750
Okara,2014-07-08,Apricot White,14750
Okara,2014-07-09,Apricot White,13750
Okara,2014-07-10,Apricot White,11750
Okara,2014-07-11,Apricot White,11750
Okara,2014-07-12,Apricot White,12050
Okara,2014-07-13,Apricot White,13200
Okara,2014-07-14,Apricot White,12250
Okara,2014-07-18,Apricot White,12750
Okara,2014-07-19,Apricot White,12750
Okara,2014-07-20,Apricot White,12750
Okara,2014-07-21,Apricot White,12750
Okara,2014-07-22,Apricot White,12750
Okara,2014-07-24,Apricot White,12750
Okara,2014-07-25,Apricot White,12750
Okara,2014-07-26,Apricot White,12750
Okara,2014-07-27,Apricot White,12750
Okara,2014-07-28,Apricot White,12750
Okara,2015-07-01,Apricot White,13250
Okara,2015-07-02,Apricot White,13250
Okara,2015-07-03,Apricot White,13250
Okara,2015-07-04,Apricot White,13250
Okara,2015-07-05,Apricot White,13250
Okara,2015-07-06,Apricot White,13250
Okara,2015-07-07,Apricot White,13250
Okara,2015-07-08,Apricot White,13250
Okara,2015-07-09,Apricot White,13250
Okara,2015-07-10,Apricot White,13750
Okara,2015-07-11,Apricot White,14000
Okara,2015-07-13,Apricot White,13750
Okara,2015-07-14,Apricot White,13750
Okara,2015-07-15,Apricot White,13750
Okara,2015-07-16,Apricot White,13750
Okara,2015-07-17,Apricot White,13750
Okara,2015-07-22,Apricot White,16750
Okara,2015-07-23,Apricot White,16750
Okara,2015-07-24,Apricot White,16750
Okara,2015-07-25,Apricot White,16750
Okara,2015-07-27,Apricot White,16750
Okara,2015-07-28,Apricot White,16750
Okara,2015-07-29,Apricot White,16750
Okara,2015-07-30,Apricot White,16750
Okara,2015-07-31,Apricot White,16750
Okara,2016-07-01,Apricot White,12750
Okara,2016-07-02,Apricot White,12750
Okara,2016-07-04,Apricot White,12750
Okara,2016-07-11,Apricot White,13250
Okara,2016-07-12,Apricot White,13250
Okara,2016-07-13,Apricot White,13250
Okara,2016-07-14,Apricot White,13250
Okara,2016-07-15,Apricot White,13250
Okara,2016-07-18,Apricot White,13250
Okara,2016-07-19,Apricot White,13250
Okara,2016-07-20,Apricot White,11750
Okara,2016-07-21,Apricot White,12750
Okara,2016-07-22,Apricot White,12750
Okara,2016-07-23,Apricot White,12750
Okara,2016-07-25,Apricot White,12750
Okara,2016-07-26,Apricot White,12750
Okara,2016-07-27,Apricot White,12750
Okara,2016-07-28,Apricot White,12750
Okara,2016-07-29,Apricot White,12750
Okara,2016-07-30,Apricot White,12750
Okara,2017-07-03,Apricot White,14250
Okara,2017-07-05,Apricot White,14250
Okara,2017-07-06,Apricot White,14250
Okara,2017-07-07,Apricot White,14250
Okara,2017-07-08,Apricot White,14250
Okara,2017-07-11,Apricot White,13250
Okara,2017-07-13,Apricot White,13250
Okara,2017-07-14,Apricot White,13250
Okara,2017-07-15,Apricot White,13250
Okara,2017-07-17,Apricot White,13250
Okara,2017-07-18,Apricot White,13250
Okara,2017-07-19,Apricot White,12250
Okara,2017-07-20,Apricot White,12250
Okara,2017-07-21,Apricot White,12250
Okara,2017-07-22,Apricot White,12250
Okara,2018-07-02,Apricot White,10500
Okara,2018-07-03,Apricot White,9500
Okara,2018-07-04,Apricot White,9500
Okara,2018-07-05,Apricot White,9500
Okara,2018-07-06,Apricot White,9500
Okara,2018-07-07,Apricot White,9500
Okara,2018-07-09,Apricot White,10500
Okara,2018-07-10,Apricot White,9500
Okara,2018-07-11,Apricot White,9500
Okara,2018-07-12,Apricot White,10500
Okara,2018-07-13,Apricot White,10500
Okara,2018-07-14,Apricot White,10500
Okara,2018-07-16,Apricot White,10500
Okara,2018-07-17,Apricot White,11000
Okara,2018-07-18,Apricot White,11000
Okara,2018-07-19,Apricot White,11750
Okara,2018-07-20,Apricot White,11250
Okara,2018-07-21,Apricot White,11750
Okara,2018-07-23,Apricot White,12500
Okara,2018-07-24,Apricot White,12750
Okara,2018-07-26,Apricot White,13000
Okara,2018-07-27,Apricot White,13000
Okara,2018-07-28,Apricot White,13000
Okara,2018-07-30,Apricot White,13250
Okara,2018-07-31,Apricot White,13750
Okara,2019-07-01,Apricot White,6250
Okara,2019-07-02,Apricot White,6250
Okara,2019-07-03,Apricot White,11750
Okara,2019-07-04,Apricot White,11750
Okara,2019-07-05,Apricot White,11250
Okara,2019-07-06,Apricot White,10750
Okara,2019-07-08,Apricot White,9750
Okara,2019-07-09,Apricot White,10750
Okara,2019-07-10,Apricot White,11750
Okara,2019-07-11,Apricot White,11750
Okara,2019-07-12,Apricot White,11250
Okara,2019-07-13,Apricot White,11750
Okara,2019-07-15,Apricot White,12750
Okara,2019-07-16,Apricot White,12750
Okara,2019-07-17,Apricot White,11750
Okara,2019-07-18,Apricot White,11750
Okara,2019-07-19,Apricot White,12250
Okara,2019-07-20,Apricot White,11750
Okara,2019-07-22,Apricot White,11750
Okara,2019-07-23,Apricot White,11750
